"R" "s" "x1" "y1"
314869.437646836 2115.12166594553 3053.65317966789 7476.00509319454
299957.489957023 2500.62933834032 5959.86011903733 8033.86650979519
243889.496817862 3025.00771403539 9972.68906328827 -7741.90362542868
288369.035613569 2647.97953573046 -7819.51682642102 7362.10287548602
304725.035796675 1676.50365100713 -1001.91773381084 5796.56638670713
288144.875983093 2650.47341342097 -8580.8520577848 -6479.38079666346
232790.611991295 3098.15322040692 -8317.33448896557 -9979.07565440983
251316.958985805 2972.8256680016 9014.43134993315 8462.36946992576
293967.295774252 1518.08266023441 1798.55784866959 -4762.08958774805
312831.565559794 1872.76439634559 1801.02414917201 6623.31972736865
281831.725855398 1383.10896297719 2214.77977931499 3819.91970352829
278004.387330024 1345.88719966210 2973.09955582023 -3008.12365021557
300451.492958942 1606.73924843184 5433.79832524806 1046.72339279205
314446.921745381 2149.3698985018 -537.170772440732 -8229.3361891061
308669.936522143 1755.21050498462 2904.58792354912 5563.47052566707
230331.223630698 3113.68088177675 8598.94366934896 9840.80085996538
308473.831590804 2349.19154197483 5481.06750939041 -7446.18244003505
291939.171592670 2606.75642079614 -3322.68413621932 9996.0159836337
314852.417249338 1983.1586205347 2470.99203057587 6992.00870469213
278577.712076220 1351.33662923379 -2003.34888882935 3755.78815117478
315133.559001803 2076.81815260777 1664.43939786404 7706.39530848712
294669.857283574 1526.96217196808 -5002.39056535065 -1158.60743913800
312815.025044991 1872.14331780863 -2416.18687286973 -6421.17381095886
299596.899483030 2505.93275113726 7520.52183263004 6635.95557678491
274398.168512741 1312.53287994416 -3393.71811598539 2233.36503375322
311174.257940075 2281.32205716779 -8487.54842299968 -2699.85713530332
313221.139920427 1888.0798517963 -4330.59357106686 -5423.5690459609
300276.913580706 2495.87870427273 7590.86397476494 -6478.20030339062
306352.223537522 1706.77458403205 -5927.04598791897 1130.37528004497
315171.447475295 2035.37011063857 -1049.83908124268 7604.72697205842
305448.193493517 2410.35735053755 3875.92657934874 8730.05288187414
314853.147946334 1983.23153901569 -6990.68534653634 -2475.82579031587
314951.435512995 1993.89717927407 -6227.68849600106 4124.21090062708
230739.393640519 988.880425465748 -2398.50712474436 471.45024407655
314866.272474107 2115.44489039317 -2913.43870107085 -7533.48722588271
305458.791583066 2410.16123087555 3976.71217564493 8683.52799676359
298130.529080017 1573.10768622978 3710.22943872958 3875.97731780261
255166.400766453 1155.41555842170 -2949.58979357034 1427.99121327698
300801.520151013 2487.96468425337 -7828.26128415763 -6125.22774375975
303816.758439158 2439.37114361222 -9659.1469971463 854.336060583591
310482.73475675 2300.45998331736 -7284.68729183078 -5289.11475092173
299457.128794231 2507.97192353198 9912.30968385935 -1595.27360461652
306720.277486899 1563.59080979471 -5305.07685616612 -369.857833720744
313178.192511339 1886.32114823385 3974.2283616215 5679.14316430688
276933.424559153 1335.81911310139 3903.27946282923 -1493.0670382455
309023.259334097 2336.68776664758 -1591.31159540266 -9044.51636131853
313448.773924048 2202.25969376702 3798.28541539609 -7616.77290778607
314223.430185942 1936.62335254809 6211.03926096112 3608.34556631744
315143.058142407 2025.65748367086 -3549.66010898352 -6752.08723638207
305043.330922719 2417.77110775193 9363.60378749669 2066.1739166826
314947.130000878 2106.61213051660 7963.23290560395 -1056.87517672777
314919.041618162 1587.58012520568 -5429.38641272485 -304.181524552405
253780.956727151 1145.14978570780 -1719.95946206152 -2728.95503789186
294366.664169141 1523.11182931152 -2460.79480275512 4484.80036575347
284506.349446043 2689.59519024622 -4514.01032973081 -9974.0607663989
300362.428553454 2494.59826730126 6154.12650164217 7847.75657113642
314984.329356036 2102.04749676523 -5717.62949693948 -5610.04612129182
309757.947584274 2319.06139115390 -4993.32337174565 7602.0609261468
282002.040861345 1384.81371893626 -1025.87596513331 -4303.48247755319
253379.656434647 2957.80206040269 -7430.4949818179 9788.13151363283
246060.819027846 3010.04639451889 -8961.93355787545 8785.90174484998
314245.678039835 2162.06081445153 -5617.22905375063 6124.36866387725
269905.591072080 1272.98083311568 -569.911827333272 3822.65414576977
306712.357699207 2386.15754839644 8860.5320872739 -3229.66384701431
282018.705637253 2715.01924145343 -9458.51104799658 5761.45161874592
212662.173443165 3219.18961425901 -9488.29328175634 -9737.6637114212
314200.32953594 1935.27305088107 7067.61913374066 -1244.57946512848
291096.201990743 2616.76036099051 9430.18291611224 4805.05055282265
286092.025010334 1427.15197156218 4537.36866824329 950.028961524367
314964.916644001 1995.52268288554 -6351.0414538905 -3947.02100660652
310100.729820051 1789.57035038360 -4222.15773724020 4873.21005668491
233411.827095164 1005.80542742369 -185.733283869922 -2522.19773363322
303478.088398459 1654.87282044821 -1966.1189801991 5429.33301068842
308748.356761964 2343.01065368654 5641.91377256066 7286.01507842541
309304.506245019 2330.07127080992 5088.4370226413 7605.05293030292
314881.565148579 1986.13192227505 -7231.84212576598 1707.38446991891
292282.607543148 2602.62877783496 -5521.19391970336 -8946.65368366987
300438.002881701 2493.46359667658 -7806.79756775498 -6196.8814348802
314888.659226021 2113.12324178193 -6847.19092212617 4262.64487206936
300185.663812028 2497.24096693650 -8488.5941632092 5260.04335843027
304772.184291786 2422.65382878688 8028.140864335 5288.09019364417
302533.210596967 2460.76009872808 4393.24968960136 8764.35173209757
163948.715548413 629.958759042134 -456.094425171614 -462.828101590276
315186.758506491 2053.14429326247 -7453.97467631847 2178.23125887662
315187.493129976 2049.69734454233 5800.75644422323 5137.1462084353
311868.876592889 1839.64717236316 -6244.42542437464 2423.53353183717
282912.131101858 2706.00171644229 -5082.67215453088 -9789.15384970605
308579.282281655 1753.16743848100 -3989.63357787579 4831.51525259018
313073.970211185 2217.87017955610 -7446.28858286887 -4281.32399916649
288257.493009718 2649.22179522313 6382.18761887401 -8645.60809452087
260177.935180282 1193.57670263887 -953.952982090414 3334.09504499286
279844.562189728 1363.53137667944 -1730.34510575235 3955.76374139637
316408.454514513 1595.57229150242 -626.989332959056 -5441.86094310135
312085.619263626 2253.36767151718 7929.48658112437 3739.07707165927
267965.976934967 2843.48617349881 -9495.56972831488 6865.29982369393
247884.446464449 1102.70171163425 -2559.14376117289 1591.23129677027
308981.083076965 1762.33313426732 -5736.14301625639 -2633.20846948773
312826.290804816 2227.43390112693 7758.2979388535 3795.98605912179
314975.925797101 2103.11298684867 7314.3056454137 3278.75191811472
290814.637338047 1352.36059711256 -589.544763788581 -4220.82949895412
315122.089885052 2079.53192960121 7822.17043917626 1089.34729825705
299934.248300346 1599.02695276911 -3321.81453704834 4377.44837254286
307463.657620231 1729.08791692492 -6134.23000555485 371.012031100690
306336.095039807 2393.53854631259 -2798.59435744584 -9044.61581725627
-9 -9 0 5000
287909.137292601 2653.08498801191 -9956.65172114968 -4093.83202437311
311231.581842735 1820.33595094095 5349.89879466593 -3867.9139688611
309178.466025091 1766.9444347857 2938.80444951355 -5611.78522650152
182334.286784182 719.069432235134 775.210824795067 773.843382485211
288750.907722033 1456.29308826698 -2199.35359898955 4245.61603460461
283448.609842558 1399.47313499039 -4025.4486259073 2005.50775974989
246901.414972186 1095.80864932437 -2739.19109255075 1171.12374398857
309048.29512514 1763.89501053262 -1019.03195027262 6236.77310999483
257182.319652525 1170.56699821249 3153.85936759412 1137.83723209053
296630.251988952 2547.42333427438 -9606.53172805905 3537.3868746683
315143.058527774 2074.34241078894 7703.72063387185 -1617.57196299732
305673.335821574 1693.83217104993 3455.5996209383 4867.20788292587
303161.328341557 2450.43595673454 9691.06249511242 -1090.10010957718
299853.726171477 1392.16931816414 4450.83837024868 -298.647130839527
312181.38251043 2250.20381247019 -5284.75214261562 -6975.0791694969
312088.934775323 2253.25895551168 6961.29183284938 -5328.07095907629
301114.904227954 2483.16810858367 8772.22060691565 4622.99029808491
247206.422260422 1097.94203440072 2919.92770973593 -642.17527396977
261903.329740475 1207.11471512410 -255.931238643825 3526.29830129445
315178.548314861 2060.92500809395 7202.0736662671 3007.04288762063
298207.864522247 1574.19001723022 4977.95532923192 -2016.69669710100
